name,native notation,kbsm,affine,arrow,mock,yamada,flip,mirror,unique,mutant,kiral,rotatable
7_119,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 e2 f3 c1) e=X(g3 g2 d1 c2) f=X(g1 h0 h3 d2) g=X(h1 f0 e1 e0) h=X(f1 g0 i0 f2) i=V(h2) ['name'='7_119'],A**28 - 2*A**24 - A**22 + 4*A**20 + 2*A**18 - 4*A**16 - 3*A**14 + 4*A**12 + 4*A**10 - 2*A**8 - 3*A**6 + A**2,-t + 2 - 1/t,A**4 - 2 - L1/A**2 + 4/A**4 + 2*L1/A**6 - 4/A**8 - 3*L1/A**10 + 4/A**12 + 4*L1/A**14 - 2/A**16 - 3*L1/A**18 + L1/A**22,-2*w**4 - 2*w**3 + 6*w**2 + 5*w - 6 - 5/w + 3/w**2 + 2/w**3,-A**26 + A**25 + A**24 - 4*A**23 + 4*A**22 + 5*A**21 - 10*A**20 + 5*A**19 + 10*A**18 - 10*A**17 + 2*A**16 + 8*A**15 - 4*A**14 - A**13 + 5*A**11 - 5*A**10 - 5*A**9 + 11*A**8 - 5*A**7 - 8*A**6 + 10*A**5 - A**4 - 7*A**3 + 5*A**2 + 2*A - 2,7_119,7_1463,False,False,True,unlikely
7_136,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 f3 g0 h0) d=X(h3 h2 e1 b2) e=X(b3 d2 i3 f0) f=X(e3 i2 i1 c1) g=V(c2) h=X(c3 i0 d1 d0) i=X(h1 f2 f1 e2) ['name'='7_136'],A**28 + A**26 - 2*A**24 - 2*A**22 + 4*A**20 + 4*A**18 - 3*A**16 - 5*A**14 + 2*A**12 + 4*A**10 - A**8 - 3*A**6 + A**2,2*t - 4 + 2/t,A**(-8) + L1/A**10 - 2/A**12 - 2*L1/A**14 + 4/A**16 + 4*L1/A**18 - 3/A**20 - 5*L1/A**22 + 2/A**24 + 4*L1/A**26 - 1/A**28 - 3*L1/A**30 + L1/A**34,3*w**4 + 3*w**3 - 5*w**2 - 7*w + 4 + 7/w - 1/w**2 - 3/w**3,A**27 - A**26 + A**25 + 5*A**24 - 4*A**23 + 12*A**21 - 7*A**20 - 4*A**19 + 12*A**18 - 5*A**17 - 5*A**16 + 6*A**15 - A**14 - 2*A**13 - 5*A**12 + 5*A**11 + A**10 - 11*A**9 + 9*A**8 + 4*A**7 - 11*A**6 + 5*A**5 + 5*A**4 - 6*A**3 + A**2 + 2*A - 1,7_136,7_1045,False,False,True,unlikely
7_140,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 e1) e=X(c1 d3 g3 g2) f=X(g1 h0 h3 d2) g=X(h1 f0 e3 e2) h=X(f1 g0 i0 f2) i=V(h2) ['name'='7_140'],A**28 - 2*A**24 - A**22 + 4*A**20 + 3*A**18 - 4*A**16 - 4*A**14 + 3*A**12 + 4*A**10 - A**8 - 3*A**6 + A**2,0,A**4 - 2 - L1/A**2 + 4/A**4 + 3*L1/A**6 - 4/A**8 - 4*L1/A**10 + 3/A**12 + 4*L1/A**14 - 1/A**16 - 3*L1/A**18 + L1/A**22,-2*w**4 - 2*w**3 + 6*w**2 + 6*w - 5 - 6/w + 2/w**2 + 2/w**3,-A**26 + 2*A**25 + 2*A**24 - 6*A**23 + 3*A**22 + 8*A**21 - 11*A**20 + A**19 + 12*A**18 - 8*A**17 - A**16 + 9*A**15 - A**14 - 2*A**13 - 2*A**12 + 6*A**11 - 4*A**10 - 9*A**9 + 12*A**8 - A**7 - 10*A**6 + 9*A**5 + 2*A**4 - 7*A**3 + 2*A**2 + 2*A - 1,7_140,7_1405,False,False,True,unlikely
7_1405,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 f3 b2) d=X(b3 g0 h3 h2) e=X(c1 h1 f1 f0) f=X(e3 e2 g1 c2) g=X(d1 f2 i0 h0) h=X(g3 e1 d3 d2) i=V(g2) ['name'='7_1405'],A**28 - 3*A**24 - A**22 + 4*A**20 + 3*A**18 - 4*A**16 - 4*A**14 + 3*A**12 + 4*A**10 - A**8 - 2*A**6 + A**2,0,A**22*L1 - 3*A**18*L1 - A**16 + 4*A**14*L1 + 3*A**12 - 4*A**10*L1 - 4*A**8 + 3*A**6*L1 + 4*A**4 - A**2*L1 - 2 + A**(-4),2*w**3 + 2*w**2 - 6*w - 5 + 6/w + 6/w**2 - 2/w**3 - 2/w**4,-A**26 + 2*A**25 + 2*A**24 - 7*A**23 + 2*A**22 + 9*A**21 - 10*A**20 - A**19 + 12*A**18 - 9*A**17 - 4*A**16 + 6*A**15 - 2*A**14 - 2*A**13 - A**12 + 9*A**11 - A**10 - 8*A**9 + 12*A**8 + A**7 - 11*A**6 + 8*A**5 + 3*A**4 - 6*A**3 + 2*A**2 + 2*A - 1,7_1405,7_140,False,False,True,unlikely
6_177,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 f3 c1) e=X(g3 g2 f1 c2) f=X(d1 e2 g1 d2) g=X(h0 f2 e1 e0) h=V(g0) ['name'='6_177'],A**22 - 2*A**18 - A**16 + 3*A**14 + 3*A**12 - 2*A**10 - 3*A**8 + A**6 + 2*A**4 - 1,t - 2 + 1/t,A**4 - 2 - L1/A**2 + 3/A**4 + 3*L1/A**6 - 2/A**8 - 3*L1/A**10 + A**(-12) + 2*L1/A**14 - L1/A**18,-w**4 - w**3 + 4*w**2 + 4*w - 3 - 4/w + w**(-2) + w**(-3),A**23 - A**22 - 3*A**21 + 3*A**20 + 2*A**19 - 6*A**18 + 2*A**17 + 3*A**16 - 6*A**15 + 2*A**13 - 3*A**12 - A**11 - A**10 + 3*A**9 - 3*A**8 - 2*A**7 + 7*A**6 - 3*A**5 - 3*A**4 + 5*A**3 - A**2 - 2*A + 1,6_177,6_222,False,False,True,unlikely
6_434,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 f2) e=X(c1 g0 g3 f0) f=X(e3 g1 d3 d2) g=X(e1 f1 h0 e2) h=V(g2) ['name'='6_434'],A**22 + A**20 - A**18 - 2*A**16 + 2*A**14 + 3*A**12 - A**10 - 3*A**8 + 2*A**4 - 1,2*t - 4 + 2/t,A**(-8) + L1/A**10 - 1/A**12 - 2*L1/A**14 + 2/A**16 + 3*L1/A**18 - 1/A**20 - 3*L1/A**22 + 2*L1/A**26 - L1/A**30,2*w**4 + 2*w**3 - 2*w**2 - 4*w + 1 + 4/w - 2/w**3,A**23 + 3*A**20 + A**19 - 2*A**18 + 5*A**17 + 2*A**16 - 3*A**15 + 3*A**14 + A**13 - 3*A**12 - A**10 + A**9 - 3*A**8 + 4*A**6 - 4*A**5 + 3*A**3 - 3*A**2 - A + 2,6_434,6_65,False,False,True,unlikely
7_420,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 f3 b2) d=X(b3 g0 g3 h0) e=X(c1 h3 f1 f0) f=X(e3 e2 g1 c2) g=X(d1 f2 h1 d2) h=X(d3 g2 i0 e1) i=V(h2) ['name'='7_420'],A**28 - 2*A**24 + 4*A**20 + A**18 - 5*A**16 - 3*A**14 + 4*A**12 + 3*A**10 - 2*A**8 - 2*A**6 + A**4 + A**2,-t + 2 - 1/t,A**16 - 2*A**12 + 4*A**8 + A**6*L1 - 5*A**4 - 3*A**2*L1 + 4 + 3*L1/A**2 - 2/A**4 - 2*L1/A**6 + A**(-8) + L1/A**10,w**4 + w**3 - 6*w**2 - 4*w + 9 + 4/w - 3/w**2 - 1/w**3,-2*A**26 + A**25 + 4*A**24 - 5*A**23 - 2*A**22 + 10*A**21 - 6*A**20 - 6*A**19 + 10*A**18 - 4*A**17 - 5*A**16 + 4*A**15 - 2*A**13 - 5*A**12 + 5*A**11 + 2*A**10 - 10*A**9 + 7*A**8 + 5*A**7 - 10*A**6 + 3*A**5 + 4*A**4 - 4*A**3 + A - 1,7_420,7_900,False,False,True,unlikely
7_1670,a=V(b0) b=X(a0 c0 d3 c1) c=X(b1 b3 d2 e0) d=X(f3 e1 c2 b2) e=X(c3 d1 g0 f0) f=X(e3 h0 g1 d0) g=X(e2 f2 h3 h2) h=X(f1 i0 g3 g2) i=V(h1) ['name'='7_1670'],A**21 + 2*A**19 - A**17 - 4*A**15 - A**13 + 3*A**11 + 2*A**9 - 2*A**7 - 2*A**5 + A,-t**2 + 2 - 1/t**2,-A**18*L1 - A**16*L2 - A**16 + A**14*L1 + 2*A**12*L2 + 2*A**12 + A**10*L1 - 2*A**8*L2 - A**8 - 2*A**6*L1 + A**4*L2 + A**4 + 2*A**2*L1 - L1/A**2,2*w**2 - 4 - 1/w + 4/w**2 + 2/w**3 - 1/w**4 - 1/w**5,-A**24 + 3*A**22 - 3*A**21 - 2*A**20 + 7*A**19 - A**18 - 5*A**17 + 6*A**16 - 4*A**14 + 2*A**13 - 5*A**10 + 2*A**9 + 2*A**8 - 8*A**7 + 2*A**6 + 4*A**5 - 6*A**4 + 3*A**2 - A - 1,7_1670,7_673,False,False,True,unlikely
7_1080,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f3) e=X(c1 g0 g3 d2) f=X(h3 h2 g1 d3) g=X(e1 f2 h1 e2) h=X(i0 g2 f1 f0) i=V(h0) ['name'='7_1080'],-A**26 - A**24 + 2*A**22 + 3*A**20 - 2*A**18 - 4*A**16 + A**14 + 5*A**12 - 3*A**8 + 2*A**4 - 1,-t + 2 - 1/t,-A**14*L1 - A**12 + 2*A**10*L1 + 3*A**8 - 2*A**6*L1 - 4*A**4 + A**2*L1 + 5 - 3/A**4 + 2/A**8 - 1/A**12,w**4 - w**3 - 4*w**2 + 2*w + 7 - 2/w - 5/w**2 + w**(-3) + 2/w**4,A**26 - A**25 - 2*A**24 + 3*A**23 + A**22 - 6*A**21 + 2*A**20 + 5*A**19 - 7*A**18 + 7*A**16 - 4*A**15 - A**14 + 5*A**13 + A**12 - A**10 + 7*A**9 - 2*A**8 - 6*A**7 + 8*A**6 - A**5 - 6*A**4 + 4*A**3 - 2*A + 1,7_1080,7_1061,False,False,True,unlikely
7_1645,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f0) e=X(c1 g3 f1 d2) f=X(d3 e2 h3 g0) g=X(f3 h2 h1 e1) h=X(i0 g2 g1 f2) i=V(h0) ['name'='7_1645'],A**28 - 2*A**24 + 4*A**20 + A**18 - 5*A**16 - 2*A**14 + 5*A**12 + 3*A**10 - 3*A**8 - 3*A**6 + A**4 + A**2,t - 2 + 1/t,A**4 - 2 + 4/A**4 + L1/A**6 - 5/A**8 - 2*L1/A**10 + 5/A**12 + 3*L1/A**14 - 3/A**16 - 3*L1/A**18 + A**(-20) + L1/A**22,-2*w**4 - w**3 + 7*w**2 + 4*w - 7 - 4/w + 4/w**2 + w**(-3) - 1/w**4,-2*A**26 + A**25 + 3*A**24 - 6*A**23 + 9*A**21 - 10*A**20 - 4*A**19 + 11*A**18 - 7*A**17 - 5*A**16 + 6*A**15 - A**14 - 2*A**13 - 3*A**12 + 7*A**11 - 10*A**9 + 10*A**8 + 2*A**7 - 11*A**6 + 6*A**5 + 4*A**4 - 6*A**3 + A**2 + 2*A - 1,7_1645,7_885,False,False,True,unlikely
6_101,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f0) e=X(c1 g0 g3 d2) f=X(d3 g2 h0 g1) g=X(e1 f3 f1 e2) h=V(f2) ['name'='6_101'],A**22 - 2*A**18 - A**16 + 3*A**14 + 2*A**12 - 2*A**10 - 2*A**8 + 2*A**6 + 2*A**4 - A**2 - 1,0,A**4 - 2 - L1/A**2 + 3/A**4 + 2*L1/A**6 - 2/A**8 - 2*L1/A**10 + 2/A**12 + 2*L1/A**14 - 1/A**16 - L1/A**18,-w**4 - w**3 + 4*w**2 + 3*w - 4 - 3/w + 2/w**2 + w**(-3),-A**24 + A**23 + 2*A**22 - 3*A**21 + 4*A**19 - 3*A**18 + 5*A**16 - A**15 + 3*A**13 + A**11 - 2*A**10 + 3*A**9 - 5*A**7 + 4*A**6 - 4*A**4 + 2*A**3 - A + 1,6_101,6_453,False,False,True,unlikely
7_1045,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 f0 f3 d0) d=X(c3 g0 h3 b2) e=X(b3 h2 i0 f1) f=X(c1 e3 g1 c2) g=X(d1 f2 h1 h0) h=X(g3 g2 e1 d2) i=V(e2) ['name'='7_1045'],A**28 - 3*A**24 - A**22 + 4*A**20 + 2*A**18 - 5*A**16 - 3*A**14 + 4*A**12 + 4*A**10 - 2*A**8 - 2*A**6 + A**4 + A**2,-2*t + 4 - 2/t,A**34*L1 - 3*A**30*L1 - A**28 + 4*A**26*L1 + 2*A**24 - 5*A**22*L1 - 3*A**20 + 4*A**18*L1 + 4*A**16 - 2*A**14*L1 - 2*A**12 + A**10*L1 + A**8,-3*w**3 - w**2 + 7*w + 4 - 7/w - 5/w**2 + 3/w**3 + 3/w**4,A**27 - 2*A**26 - A**25 + 6*A**24 - 5*A**23 - 5*A**22 + 11*A**21 - 4*A**20 - 9*A**19 + 11*A**18 - A**17 - 5*A**16 + 5*A**15 + 2*A**14 + A**13 - 6*A**12 + 5*A**11 + 5*A**10 - 12*A**9 + 4*A**8 + 7*A**7 - 12*A**6 + 4*A**4 - 5*A**3 - A**2 + A - 1,7_1045,7_136,False,False,True,unlikely
7_1927,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 f0 f3 d0) d=X(c3 g0 g3 b2) e=X(b3 g2 h0 i3) f=X(c1 i2 i1 c2) g=X(d1 i0 e1 d2) h=V(e2) i=X(g1 f2 f1 e3) ['name'='7_1927'],-A**26 + 2*A**22 + A**20 - 3*A**18 - A**16 + 4*A**14 + 3*A**12 - 3*A**10 - 3*A**8 + 2*A**6 + 2*A**4 - A**2 - 1,0,-A**2*L1 + 2*L1/A**2 + A**(-4) - 3*L1/A**6 - 1/A**8 + 4*L1/A**10 + 3/A**12 - 3*L1/A**14 - 3/A**16 + 2*L1/A**18 + 2/A**20 - L1/A**22 - 1/A**24,-w**5 + 3*w**3 + 2*w**2 - 4*w - 3 + 4/w + 3/w**2 - 3/w**3 - 2/w**4 + w**(-5) + w**(-6),-A**27 + A**26 + A**25 - 4*A**24 + A**23 + 5*A**22 - 4*A**21 - A**20 + 8*A**19 - 2*A**18 - 2*A**17 + 7*A**16 + A**15 - 2*A**14 + 2*A**13 + A**12 - 6*A**10 + 4*A**9 + 2*A**8 - 9*A**7 + 4*A**6 + 2*A**5 - 5*A**4 + 2*A**3 + A**2 - A + 1,7_1927,7_750,False,False,True,unlikely
7_964,a=V(b0) b=X(a0 c0 d3 c1) c=X(b1 b3 e0 f0) d=X(f3 g0 g3 b2) e=X(c2 g2 h3 h2) f=X(c3 h1 i0 d0) g=X(d1 h0 e1 d2) h=X(g1 f1 e3 e2) i=V(f2) ['name'='7_964'],-A**24 + 4*A**20 + 2*A**18 - 4*A**16 - 4*A**14 + 2*A**12 + 4*A**10 - A**8 - 2*A**6 + A**2,2*t - 4 + 2/t,-A**6*L1 + 4*A**2*L1 + 2 - 4*L1/A**2 - 4/A**4 + 2*L1/A**6 + 4/A**8 - L1/A**10 - 2/A**12 + A**(-16),-w**3 - w**2 + 5*w + 6 - 5/w - 5/w**2 + w**(-3) + w**(-4),-A**27 + 3*A**25 - 4*A**23 + 4*A**22 + 5*A**21 - 10*A**20 + A**19 + 8*A**18 - 8*A**17 + 7*A**15 - A**14 - A**13 + A**12 + 6*A**11 - 4*A**10 - 5*A**9 + 10*A**8 - 3*A**7 - 8*A**6 + 7*A**5 + A**4 - 4*A**3 + 2*A**2 + A - 1,7_964,7_888,False,False,True,unlikely
7_1676,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e3 b2) d=X(f3 f2 c1 b3) e=X(f1 g0 h3 c2) f=X(g1 e0 d1 d0) g=X(e1 f0 h1 h0) h=X(g3 g2 i0 e2) i=V(h2) ['name'='7_1676'],A**28 + A**26 - 2*A**24 - 3*A**22 + 2*A**20 + 4*A**18 - 2*A**16 - 4*A**14 + A**12 + 4*A**10 - 2*A**6 + A**2,0,A**22*L1 + A**20 - 2*A**18*L1 - 3*A**16 + 2*A**14*L1 + 4*A**12 - 2*A**10*L1 - 4*A**8 + A**6*L1 + 4*A**4 - 2 + A**(-4),-w**4 + w**3 + 4*w**2 - 3*w - 6 + 3/w + 6/w**2 - 1/w**3 - 2/w**4,-A**26 + A**25 + A**24 - 3*A**23 + 2*A**22 + 4*A**21 - 7*A**20 + A**19 + 7*A**18 - 8*A**17 + A**16 + 5*A**15 - 3*A**14 - A**13 - A**12 + 4*A**11 - 3*A**10 - 4*A**9 + 7*A**8 - 3*A**7 - 7*A**6 + 6*A**5 - A**4 - 5*A**3 + 3*A**2 + A - 2,7_1676,7_1758,False,False,True,unlikely
7_1390,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 f3 b2) d=X(b3 f2 g0 h3) e=X(c1 h2 i3 f0) f=X(e3 i2 d1 c2) g=V(d2) h=X(i1 i0 e1 d3) i=X(h1 h0 f1 e2) ['name'='7_1390'],A**28 - 3*A**24 - A**22 + 4*A**20 + 3*A**18 - 4*A**16 - 3*A**14 + 3*A**12 + 3*A**10 - 2*A**8 - 2*A**6 + A**4 + A**2,-t + 2 - 1/t,A**22*L1 - 3*A**18*L1 - A**16 + 4*A**14*L1 + 3*A**12 - 4*A**10*L1 - 3*A**8 + 3*A**6*L1 + 3*A**4 - 2*A**2*L1 - 2 + L1/A**2 + A**(-4),2*w**3 + w**2 - 7*w - 4 + 7/w + 6/w**2 - 2/w**3 - 2/w**4,A**27 - 2*A**26 - 2*A**25 + 6*A**24 - 2*A**23 - 6*A**22 + 9*A**21 - A**20 - 8*A**19 + 8*A**18 - 5*A**16 + 2*A**15 + A**13 - 6*A**12 + 2*A**11 + 6*A**10 - 10*A**9 + A**8 + 7*A**7 - 8*A**6 + 4*A**4 - 3*A**3 + A - 1,7_1390,7_1035,False,False,True,unlikely
7_1758,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f0) e=X(c1 g0 g3 d2) f=X(d3 g2 h3 h2) g=X(e1 h1 f1 e2) h=X(i0 g1 f3 f2) i=V(h0) ['name'='7_1758'],A**28 - 2*A**24 + 4*A**20 + A**18 - 4*A**16 - 2*A**14 + 4*A**12 + 2*A**10 - 3*A**8 - 2*A**6 + A**4 + A**2,0,A**4 - 2 + 4/A**4 + L1/A**6 - 4/A**8 - 2*L1/A**10 + 4/A**12 + 2*L1/A**14 - 3/A**16 - 2*L1/A**18 + A**(-20) + L1/A**22,-2*w**4 - w**3 + 6*w**2 + 3*w - 6 - 3/w + 4/w**2 + w**(-3) - 1/w**4,-2*A**26 + A**25 + 3*A**24 - 5*A**23 - A**22 + 6*A**21 - 7*A**20 - 3*A**19 + 7*A**18 - 4*A**17 - 3*A**16 + 4*A**15 - A**14 - A**13 - 3*A**12 + 5*A**11 + A**10 - 8*A**9 + 7*A**8 + A**7 - 7*A**6 + 4*A**5 + 2*A**4 - 3*A**3 + A**2 + A - 1,7_1758,7_1676,False,False,True,unlikely
7_1463,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 d1 e3 f0) d=X(f3 c1 b3 b2) e=X(g0 h0 i3 c2) f=X(c3 i2 h1 d0) g=V(e0) h=X(e1 f2 i1 i0) i=X(h3 h2 f1 e2) ['name'='7_1463'],A**28 - 3*A**24 - 2*A**22 + 4*A**20 + 4*A**18 - 3*A**16 - 4*A**14 + 2*A**12 + 4*A**10 - A**8 - 2*A**6 + A**2,t - 2 + 1/t,A**22*L1 - 3*A**18*L1 - 2*A**16 + 4*A**14*L1 + 4*A**12 - 3*A**10*L1 - 4*A**8 + 2*A**6*L1 + 4*A**4 - A**2*L1 - 2 + A**(-4),2*w**3 + 3*w**2 - 5*w - 6 + 5/w + 6/w**2 - 2/w**3 - 2/w**4,-2*A**26 + 2*A**25 + 5*A**24 - 7*A**23 - A**22 + 10*A**21 - 8*A**20 - 5*A**19 + 11*A**18 - 5*A**17 - 5*A**16 + 5*A**15 - A**13 - 4*A**12 + 8*A**11 + 2*A**10 - 10*A**9 + 10*A**8 + 5*A**7 - 10*A**6 + 5*A**5 + 4*A**4 - 4*A**3 + A**2 + A - 1,7_1463,7_119,False,False,True,unlikely
7_1100,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e3 f3 d0) d=X(c3 f2 b3 b2) e=X(g3 g2 h0 c1) f=X(i3 i2 d1 c2) g=X(i1 i0 e1 e0) h=V(e2) i=X(g1 g0 f1 f0) ['name'='7_1100'],A**26 - 2*A**22 + 2*A**18 - 3*A**14 + 3*A**10 + A**8 - 2*A**6 - A**4 + A**2 + 1,-t + 2 - 1/t,A**26*L1 - 2*A**22*L1 + 2*A**18*L1 - 3*A**14*L1 + 3*A**10*L1 + A**8 - 2*A**6*L1 - A**4 + A**2*L1 + 1,w**5 - 3*w**3 + 3*w - 3/w + 3/w**3 + 2/w**4 - 1/w**5 - 1/w**6,-A**26 + A**25 - A**24 + 4*A**22 - 3*A**21 + 2*A**19 - 2*A**18 - A**17 + 2*A**15 - A**14 - A**13 + 2*A**12 - A**11 - 3*A**10 + 2*A**9 - 3*A**7 + A**5 - 2*A**4 - A**3 + A**2 - 1,7_1100,7_134,False,False,True,unlikely
7_1275,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f0) e=X(c1 g0 f1 d2) f=X(d3 e2 g3 h0) g=X(e1 h2 h1 f2) h=X(f3 g2 g1 i0) i=V(h3) ['name'='7_1275'],A**28 - 2*A**24 + 3*A**20 - 4*A**16 + 4*A**12 - 3*A**8 + 3*A**4 - 1,0,A**16 - 2*A**12 + 3*A**8 - 4*A**4 + 4 - 3/A**4 + 3/A**8 - 1/A**12,w**4 - 5*w**2 + 9 - 5/w**2 + w**(-4),A**25 - A**24 - A**23 + 2*A**22 - 2*A**21 - A**20 + 4*A**19 - 2*A**18 + 4*A**16 - 2*A**15 + A**13 - A**12 + A**11 - 2*A**10 + 2*A**9 + 2*A**8 - 3*A**7 + 4*A**6 + 2*A**5 - 3*A**4 + 3*A**3 - A**2 - 2*A + 1,7_1275,7_1610,False,False,True,unlikely
7_1324,a=V(b0) b=X(a0 c0 d3 d2) c=X(b1 e0 f3 d0) d=X(c3 f2 b3 b2) e=X(c1 g3 h3 f0) f=X(e3 h2 d1 c2) g=X(h1 h0 i0 e1) h=X(g1 g0 f1 e2) i=V(g2) ['name'='7_1324'],A**27 - 3*A**23 + 4*A**19 + A**17 - 5*A**15 - 2*A**13 + 4*A**11 + 2*A**9 - 3*A**7 - 2*A**5 + A**3 + A,0,-A**12 + 3*A**8 - 4*A**4 - A**2*L1 + 5 + 2*L1/A**2 - 4/A**4 - 2*L1/A**6 + 3/A**8 + 2*L1/A**10 - 1/A**12 - L1/A**14,2*w**4 + w**3 - 6*w**2 - 3*w + 8 + 3/w - 4/w**2 - 1/w**3 + w**(-4),2*A**26 - 3*A**25 - 3*A**24 + 7*A**23 - 5*A**22 - 4*A**21 + 11*A**20 - 4*A**19 - 4*A**18 + 7*A**17 - A**15 - A**14 + 5*A**13 + A**12 - 7*A**11 + 6*A**10 + 4*A**9 - 9*A**8 + 4*A**7 + 5*A**6 - 6*A**5 + 3*A**3 - 2*A**2 - A + 1,7_1324,7_181,False,False,True,unlikely
7_1061,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 d1 b2) d=X(b3 c2 f3 f2) e=X(f1 g0 h3 c1) f=X(g1 e0 d3 d2) g=X(e1 f0 h1 h0) h=X(g3 g2 i0 e2) i=V(h2) ['name'='7_1061'],A**27 - 2*A**23 + 3*A**19 - 5*A**15 - A**13 + 4*A**11 + 2*A**9 - 3*A**7 - 2*A**5 + A**3 + A,t - 2 + 1/t,-A**12 + 2*A**8 - 3*A**4 + 5 + L1/A**2 - 4/A**4 - 2*L1/A**6 + 3/A**8 + 2*L1/A**10 - 1/A**12 - L1/A**14,2*w**4 + w**3 - 5*w**2 - 2*w + 7 + 2/w - 4/w**2 - 1/w**3 + w**(-4),A**26 - 2*A**25 + 4*A**23 - 6*A**22 - A**21 + 8*A**20 - 6*A**19 - 2*A**18 + 7*A**17 - A**16 + A**14 + 5*A**13 - A**12 - 4*A**11 + 7*A**10 - 7*A**8 + 5*A**7 + 2*A**6 - 6*A**5 + A**4 + 3*A**3 - 2*A**2 - A + 1,7_1061,7_1080,False,False,True,unlikely
7_750,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 f3 g0 h0) d=X(h3 h2 e1 b2) e=X(b3 d2 i3 i2) f=X(i1 i0 h1 c1) g=V(c2) h=X(c3 f2 d1 d0) i=X(f1 f0 e3 e2) ['name'='7_750'],A**27 + A**25 - 2*A**23 - 2*A**21 + 3*A**19 + 3*A**17 - 3*A**15 - 4*A**13 + A**11 + 3*A**9 - A**7 - 2*A**5 + A,0,-A**24 - A**22*L1 + 2*A**20 + 2*A**18*L1 - 3*A**16 - 3*A**14*L1 + 3*A**12 + 4*A**10*L1 - A**8 - 3*A**6*L1 + A**4 + 2*A**2*L1 - L1/A**2,w**6 + w**5 - 2*w**4 - 3*w**3 + 3*w**2 + 4*w - 3 - 4/w + 2/w**2 + 3/w**3 - 1/w**5,-A**27 + A**26 - A**25 - 2*A**24 + 5*A**23 - 2*A**22 - 4*A**21 + 9*A**20 - 2*A**19 - 4*A**18 + 6*A**17 - A**15 - 2*A**14 + 2*A**13 - A**12 - 7*A**11 + 2*A**10 + 2*A**9 - 8*A**8 + A**7 + 4*A**6 - 5*A**5 - A**4 + 4*A**3 - A**2 - A + 1,7_750,7_1927,False,False,True,unlikely
7_554,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f3) e=X(c1 f2 g3 d2) f=X(h3 h2 e1 d3) g=X(h1 h0 i0 e2) h=X(g1 g0 f1 f0) i=V(g2) ['name'='7_554'],A**28 + A**26 - 2*A**24 - 2*A**22 + 3*A**20 + 4*A**18 - 2*A**16 - 5*A**14 + A**12 + 3*A**10 - 2*A**6 + A**2,t - 2 + 1/t,A**4 + A**2*L1 - 2 - 2*L1/A**2 + 3/A**4 + 4*L1/A**6 - 2/A**8 - 5*L1/A**10 + A**(-12) + 3*L1/A**14 - 2*L1/A**18 + L1/A**22,-2*w**4 - 2*w**3 + 5*w**2 + 7*w - 2 - 7/w + 2/w**3,-A**26 + A**25 - 4*A**23 + 3*A**22 + 3*A**21 - 9*A**20 + 2*A**19 + 6*A**18 - 8*A**17 + A**16 + 6*A**15 - 3*A**14 - A**13 - A**12 + 3*A**11 - 5*A**10 - 5*A**9 + 9*A**8 - 4*A**7 - 5*A**6 + 8*A**5 - 4*A**3 + 3*A**2 + A - 2,7_554,7_1179,False,False,True,unlikely
