name,native notation,kbsm,affine,arrow,mock,yamada,flip,mirror,unique,mutant,kiral,rotatable,page,em,pd
7_241,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(f3 g0 c1 b3) e=X(c2 g3 h0 i0) f=X(i3 i2 g1 d0) g=X(d1 f2 i1 e1) h=V(e2) i=X(e3 g2 f1 f0) ['name'='7_241'],-A**20 - 2*A**18 + A**16 + 4*A**14 + 2*A**12 - 3*A**10 - 2*A**8 + 2*A**6 + 2*A**4 - A**2 - 1,t**2 - 2 + t**(-2),-A**8 - 2*A**6*L1 - A**4*L2 + 2*A**4 + 4*A**2*L1 + 3*L2 - 1 - 3*L1/A**2 - 3*L2/A**4 + A**(-4) + 2*L1/A**6 + 2*L2/A**8 - L1/A**10 - L2/A**12,w**6 + w**5 - 2*w**4 - 4*w**3 + 5*w + 4 - 2/w - 3/w**2 + w**(-4),-A**27 + A**26 + 2*A**25 - 3*A**24 + 5*A**22 - 4*A**21 - 3*A**20 + 6*A**19 - 2*A**18 - 4*A**17 + 4*A**16 - A**15 - 4*A**14 + A**11 - 6*A**10 + 3*A**9 + 3*A**8 - 8*A**7 + 3*A**6 + 3*A**5 - 4*A**4 + 2*A**3 + A**2 - A + 1,7_241,*,False,False,True,unlikely,360,"b0,a0c0c3d3,b1d2e0b2,f3g0c1b3,c2g3h0i0,i3i2g1d0,d1f2i1e1,e2,e3g2f1f0","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[5,8,9,10],X[11,12,13,6],X[7,13,14,8],V[9],X[10,14,12,11]"
7_20,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 f3 c1) e=X(g0 h0 h3 c2) f=X(d1 i0 i3 d2) g=V(e0) h=X(e1 i2 i1 e2) i=X(f1 h2 h1 f2) ['name'='7_20'],-A**27 + A**23 + A**21 - 2*A**19 - 2*A**17 + A**15 + 2*A**13 - A**11 - 2*A**9 + A**7 + 2*A**5 - A,-t + 2 - 1/t,1 - 1/A**4 - L1/A**6 + 2/A**8 + 2*L1/A**10 - 1/A**12 - 2*L1/A**14 + A**(-16) + 2*L1/A**18 - 1/A**20 - 2*L1/A**22 + L1/A**26,-w**6 - w**5 + 2*w**4 + 2*w**3 - w**2 - 2*w + 1 + 2/w - 1/w**2 - 2/w**3 + w**(-4) + w**(-5),-A**26 + 2*A**24 - A**22 + 3*A**21 + 2*A**20 - A**19 + A**18 + 3*A**17 - A**16 + 2*A**14 - A**13 - 2*A**12 + A**11 - A**9 - 2*A**8 + 2*A**7 - 3*A**5 + 3*A**4 + A - 1,7_20,*,False,False,True,unlikely,139,"b0,a0c0c3d0,b1d3e3b2,b3f0f3c1,g0h0h3c2,d1i0i3d2,e0,e1i2i1e2,f1h2h1f2","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,10,5],X[6,11,12,7],V[8],X[9,13,14,10],X[11,14,13,12]"
7_146,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f0 e1 c1) e=X(c2 d2 f3 g3) f=X(d1 h3 g0 e2) g=X(f2 h2 h0 e3) h=X(g2 i0 g1 f1) i=V(h1) ['name'='7_146'],-2*A**17 - A**15 + 2*A**13 + 3*A**11 - A**9 - 3*A**7 - A**5 + A**3 + A,0,2/A**4 + L1/A**6 - 2/A**8 - 3*L1/A**10 + A**(-12) + 3*L1/A**14 + A**(-16) - L1/A**18 - 1/A**20,-w**4 - 2*w**3 + 2*w**2 + 4*w - 2/w,A**24 - 3*A**22 + 2*A**21 - 6*A**19 + A**18 + A**17 - 4*A**16 + A**13 - 2*A**12 + A**11 + 4*A**10 - 3*A**9 + 4*A**7 - 2*A**6 - 2*A**5 + 2*A**4 - 2*A**2 + 1,7_146,*,False,False,True,unlikely,265,"b0,a0c0c3d0,b1d3e0b2,b3f0e1c1,c2d2f3g3,d1h3g0e2,f2h2h0e3,g2i0g1f1,h1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,7,8,9],X[6,10,11,8],X[11,12,13,9],X[13,14,12,10],V[14]"
7_140,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f3) e=X(c1 f2 g0 d2) f=X(g3 h3 e1 d3) g=X(e2 h2 h1 f0) h=X(i0 g2 g1 f1) i=V(h0) ['name'='7_140'],A**24 + A**22 - 2*A**18 - A**16 + 2*A**14 + 3*A**12 - A**10 - 3*A**8 - A**6 + A**4 + A**2,t**2 - 2 + t**(-2),1 + L1/A**2 + L2/A**4 - 1/A**4 - 2*L1/A**6 - 2*L2/A**8 + A**(-8) + 2*L1/A**10 + 3*L2/A**12 - L1/A**14 - 3*L2/A**16 - L1/A**18 + L2/A**20 + L1/A**22,-w**6 - w**5 + 2*w**4 + 3*w**3 + w**2 - 2*w - 4 - 1/w + 4/w**2 + w**(-3) - 1/w**4,-A**28 + A**26 - 2*A**25 - 2*A**24 + 3*A**23 - 4*A**21 + A**20 + 4*A**19 - 3*A**18 - 2*A**17 + 4*A**16 - 2*A**15 - 4*A**14 + 2*A**13 - 2*A**11 - 2*A**10 + 4*A**9 - A**8 - 5*A**7 + 5*A**6 + A**5 - 2*A**4 + A**3 + A**2 - 1,7_140,*,False,False,True,unlikely,259,"b0,a0c0c3d0,b1e0d1b2,b3c2e3f3,c1f2g0d2,g3h3e1d3,e2h2h1f0,i0g2g1f1,h0","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,8,9,6],X[10,11,8,7],X[9,12,13,10],X[14,13,12,11],V[14]"
6_3,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f0) e=X(c1 g0 f1 d2) f=X(d3 e2 g3 g2) g=X(e1 h0 f3 f2) h=V(g1) ['name'='6_3'],-A**24 + 2*A**20 - 2*A**16 + 3*A**12 - 2*A**8 + 2*A**4 - 1,0,-A**12 + 2*A**8 - 2*A**4 + 3 - 2/A**4 + 2/A**8 - 1/A**12,w**4 - 3*w**2 + 5 - 3/w**2 + w**(-4),A**22 - A**21 - A**20 + A**19 - 2*A**18 + 2*A**16 - A**15 + A**14 + 2*A**13 + 2*A**11 + 2*A**9 + A**8 - A**7 + 2*A**6 - 2*A**4 + A**3 - A**2 - A + 1,6_3,6_3,False,False,False,unlikely,40,"b0,a0c0c3d0,b1e0d1b2,b3c2e3f0,c1g0f1d2,d3e2g3g2,e1h0f3f2,g1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,8,9,6],X[7,9,10,11],X[8,12,11,10],V[12]"
7_299,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f3 e1 c1) e=X(c2 d2 g3 f0) f=X(e3 h0 g0 d1) g=X(f2 h2 h1 e2) h=X(f1 g2 g1 i0) i=V(h3) ['name'='7_299'],A**16 + 2*A**14 - A**12 - 4*A**10 - 2*A**8 + 3*A**6 + 3*A**4 - 1,-t**2 + 2 - 1/t**2,A**10*L1 + 2*A**8 - A**6*L1 - A**4*L2 - 3*A**4 - 2*A**2*L1 + L2 + 2 + 3*L1/A**2 - L1/A**6,-2*w**2 - w + 5 + 2/w - 2/w**2 - 1/w**3,-A**26 + 2*A**24 - A**23 - 3*A**22 + 4*A**21 + 2*A**20 - 5*A**19 + 3*A**18 + 3*A**17 - 3*A**16 + A**15 + 2*A**14 + 2*A**13 - 3*A**12 + A**11 + 4*A**10 - 5*A**9 + 5*A**7 - 2*A**6 - 2*A**5 + 2*A**4 + A**3 - 2*A**2 + 1,7_299,*,False,False,True,unlikely,418,"b0,a0c0c3d0,b1d3e0b2,b3f3e1c1,c2d2g3f0,e3h0g0d1,f2h2h1e2,f1g2g1i0,h3","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,7,8,9],X[9,10,11,6],X[11,12,13,8],X[10,13,12,14],V[14]"
7_68,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 e3 f0 d0) d=X(c3 g0 g3 b2) e=X(b3 h0 i3 c1) f=V(c2) g=X(d1 i2 h1 d2) h=X(e1 g2 i1 i0) i=X(h3 h2 g1 e2) ['name'='7_68'],-A**26 - A**24 + 2*A**22 + 2*A**20 - 2*A**18 - 3*A**16 + 2*A**14 + 4*A**12 - A**10 - 3*A**8 + A**6 + 2*A**4 - 1,0,-A**20 - A**18*L1 + 2*A**16 + 2*A**14*L1 - 2*A**12 - 3*A**10*L1 + 2*A**8 + 4*A**6*L1 - A**4 - 3*A**2*L1 + 1 + 2*L1/A**2 - L1/A**6,2*w**4 + 2*w**3 - 4*w**2 - 6*w + 3 + 6/w - 2/w**3,-A**27 + A**26 + A**25 - 3*A**24 + A**23 + 4*A**22 - 4*A**21 - A**20 + 6*A**19 - 2*A**18 - 2*A**17 + 5*A**16 - A**15 - 3*A**14 - A**12 - A**11 - 6*A**10 + 3*A**9 + A**8 - 7*A**7 + 4*A**6 + 2*A**5 - 4*A**4 + 2*A**3 - A + 1,7_68,*,False,False,True,unlikely,187,"b0,a0c0d3e0,b1e3f0d0,c3g0g3b2,b3h0i3c1,c2,d1i2h1d2,e1g2i1i0,h3h2g1e2","V[0],X[0,1,2,3],X[1,4,5,6],X[6,7,8,2],X[3,9,10,4],V[5],X[7,11,12,8],X[9,12,13,14],X[14,13,11,10]"
7_49,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 e3 b2) d=X(b3 f0 g0 h3) e=X(c1 h2 f1 c2) f=X(d1 e2 i3 i2) g=V(d2) h=X(i1 i0 e1 d3) i=X(h1 h0 f3 f2) ['name'='7_49'],A**28 - 2*A**24 - A**22 + 3*A**20 + 2*A**18 - 3*A**16 - 3*A**14 + 2*A**12 + 2*A**10 - A**8 - A**6 + A**4 + A**2,-3*t + 6 - 3/t,A**28 - 2*A**24 - A**22*L1 + 3*A**20 + 2*A**18*L1 - 3*A**16 - 3*A**14*L1 + 2*A**12 + 2*A**10*L1 - A**8 - A**6*L1 + A**4 + A**2*L1,-2*w**4 - 2*w**3 + 4*w**2 + 3*w - 4 - 3/w + 3/w**2 + 2/w**3,A**27 - A**26 - A**25 + 3*A**24 - A**23 - 4*A**22 + 4*A**21 + A**20 - 5*A**19 + 4*A**18 - 3*A**16 + A**15 + 2*A**13 - 3*A**12 + A**11 + 4*A**10 - 5*A**9 + 4*A**7 - 4*A**6 - A**5 + A**4 - 2*A**3 - A**2 - 1,7_49,*,False,False,True,unlikely,168,"b0,a0c0c3d0,b1e0e3b2,b3f0g0h3,c1h2f1c2,d1e2i3i2,d2,i1i0e1d3,h1h0f3f2","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[4,9,10,5],X[6,10,11,12],V[7],X[13,14,9,8],X[14,13,12,11]"
6_38,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 e3 f3 c1) e=X(c2 g0 g3 d1) f=X(h0 g2 g1 d2) g=X(e1 f2 f1 e2) h=V(f0) ['name'='6_38'],-A**18 + A**16 + 3*A**14 + A**12 - 3*A**10 - 2*A**8 + 2*A**6 + 2*A**4 - A**2 - 1,t**2 + t - 4 + 1/t + t**(-2),-L1/A**6 + A**(-8) + 3*L1/A**10 + L2/A**12 - 3*L1/A**14 - 2*L2/A**16 + 2*L1/A**18 + 2*L2/A**20 - L1/A**22 - L2/A**24,-w**5 + 3*w**3 + 2*w**2 - 3*w - 2 + 2/w + w**(-2) - 1/w**3,A**23 - A**21 + 3*A**20 + 2*A**19 - 4*A**18 + 3*A**17 + 4*A**16 - 3*A**15 + 2*A**14 + 3*A**13 - 2*A**12 - A**10 + 2*A**9 - 3*A**8 - 2*A**7 + 5*A**6 - 3*A**5 - 2*A**4 + 4*A**3 - A**2 - 2*A + 1,6_38,*,False,False,True,unlikely,75,"b0,a0c0c3d0,b1d3e0b2,b3e3f3c1,c2g0g3d1,h0g2g1d2,e1f2f1e2,f0","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,8,9,6],X[10,11,12,7],X[8,12,11,9],V[10]"
7_215,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f3 b2) d=X(b3 f2 e1 e0) e=X(d3 d2 g0 c1) f=X(g3 h3 d1 c2) g=X(e2 h2 h1 f0) h=X(i0 g2 g1 f1) i=V(h0) ['name'='7_215'],-A**20 - A**18 + 2*A**16 + 3*A**14 - 2*A**12 - 5*A**10 + 5*A**6 + 3*A**4 - 2*A**2 - 1,0,-A**20 - A**18*L1 + 2*A**16 + 3*A**14*L1 - 2*A**12 - 5*A**10*L1 - A**8*L2 + A**8 + 5*A**6*L1 + 2*A**4*L2 + A**4 - 2*A**2*L1 - L2,-w**5 + 3*w**3 - 5*w + 1 + 5/w - 2/w**3,-2*A**27 + 5*A**25 - 2*A**24 - 6*A**23 + 8*A**22 + 4*A**21 - 10*A**20 + 3*A**19 + 8*A**18 - 8*A**17 - 2*A**16 + 5*A**15 - 3*A**14 - 4*A**13 + 8*A**11 - 7*A**10 - 5*A**9 + 11*A**8 - 6*A**7 - 8*A**6 + 6*A**5 - 3*A**3 + A + 1,7_215,*,False,False,True,unlikely,334,"b0,a0c0c3d0,b1e3f3b2,b3f2e1e0,d3d2g0c1,g3h3d1c2,e2h2h1f0,i0g2g1f1,h0","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[8,7,9,4],X[10,11,6,5],X[9,12,13,10],X[14,13,12,11],V[14]"
7_134,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 e3 f3) e=X(c1 f2 g3 d2) f=X(h0 g0 e1 d3) g=X(f1 h2 h1 e2) h=X(f0 g2 g1 i0) i=V(h3) ['name'='7_134'],2*A**22 + A**20 - 3*A**18 - 3*A**16 + 4*A**14 + 5*A**12 - 2*A**10 - 5*A**8 + 3*A**4 - 1,t**2 + t - 4 + 1/t + t**(-2),L2/A**8 + A**(-8) + L1/A**10 - 2*L2/A**12 - 1/A**12 - 3*L1/A**14 + 2*L2/A**16 + 2/A**16 + 5*L1/A**18 - L2/A**20 - 1/A**20 - 5*L1/A**22 + 3*L1/A**26 - L1/A**30,2*w**4 + 2*w**3 - 3*w**2 - 5*w + 3 + 6/w - 2/w**2 - 4/w**3 + w**(-4) + w**(-5),A**27 - 2*A**25 + 2*A**24 + 4*A**23 - 5*A**22 - A**21 + 10*A**20 - 3*A**19 - 8*A**18 + 11*A**17 + 2*A**16 - 10*A**15 + 6*A**14 + 5*A**13 - 6*A**12 - A**11 + 4*A**10 + 3*A**9 - 10*A**8 + 3*A**7 + 10*A**6 - 12*A**5 + 8*A**3 - 6*A**2 - 2*A + 3,7_134,*,False,False,True,unlikely,253,"b0,a0c0c3d0,b1e0d1b2,b3c2e3f3,c1f2g3d2,h0g0e1d3,f1h2h1e2,f0g2g1i0,h3","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,8,9,6],X[10,11,8,7],X[11,12,13,9],X[10,13,12,14],V[14]"
7_89,a=V(b0) b=X(a0 c0 d3 e0) c=X(b1 e3 f0 g0) d=X(h3 h2 e1 b2) e=X(b3 d2 i3 c1) f=V(c2) g=X(c3 i2 i1 h0) h=X(g3 i0 d1 d0) i=X(h1 g2 g1 e2) ['name'='7_89'],A**28 + A**26 - 2*A**24 - 2*A**22 + 3*A**20 + 4*A**18 - 3*A**16 - 4*A**14 + 2*A**12 + 4*A**10 - A**8 - 3*A**6 + A**2,2*t - 4 + 2/t,L1/A**2 + A**(-4) - 2*L1/A**6 - 2/A**8 + 3*L1/A**10 + 4/A**12 - 3*L1/A**14 - 4/A**16 + 2*L1/A**18 + 4/A**20 - L1/A**22 - 3/A**24 + A**(-28),2*w**3 + 4*w**2 - 4*w - 7 + 4/w + 6/w**2 - 2/w**3 - 2/w**4,A**27 - A**26 + 4*A**24 - 3*A**23 - A**22 + 9*A**21 - 6*A**20 - 3*A**19 + 11*A**18 - 4*A**17 - 3*A**16 + 6*A**15 - A**14 - A**13 - 4*A**12 + 4*A**11 + A**10 - 9*A**9 + 7*A**8 + 3*A**7 - 9*A**6 + 5*A**5 + 4*A**4 - 6*A**3 + A**2 + 2*A - 1,7_89,*,False,False,True,unlikely,208,"b0,a0c0d3e0,b1e3f0g0,h3h2e1b2,b3d2i3c1,c2,c3i2i1h0,g3i0d1d0,h1g2g1e2","V[0],X[0,1,2,3],X[1,4,5,6],X[7,8,9,2],X[3,9,10,4],V[5],X[6,11,12,13],X[13,14,8,7],X[14,12,11,10]"
7_274,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f0 f3 c1) e=X(c2 g0 h0 f1) f=X(d1 e3 g1 d2) g=X(e1 f2 h3 h2) h=X(e2 i0 g3 g2) i=V(h1) ['name'='7_274'],-A**18 + A**16 + 3*A**14 - 5*A**10 - 3*A**8 + 3*A**6 + 4*A**4 - 1,-2*t + 4 - 2/t,-A**18*L1 + A**16 + 3*A**14*L1 + A**12*L2 - A**12 - 5*A**10*L1 - 3*A**8*L2 + 3*A**6*L1 + 3*A**4*L2 + A**4 - L2,-w**5 - w**4 + 3*w**3 + 2*w**2 - 5*w - 2 + 3/w + 2/w**2,-A**26 + A**25 + 3*A**24 - 4*A**23 - A**22 + 8*A**21 - 5*A**20 - 6*A**19 + 8*A**18 - 2*A**17 - 5*A**16 + 3*A**15 + A**14 - A**13 - 4*A**12 + 5*A**11 + 2*A**10 - 9*A**9 + 5*A**8 + 4*A**7 - 9*A**6 + A**5 + 3*A**4 - 3*A**3 - 2*A**2 + A + 1,7_274,*,False,False,True,unlikely,393,"b0,a0c0c3d0,b1d3e0b2,b3f0f3c1,c2g0h0f1,d1e3g1d2,e1f2h3h2,e2i0g3g2,h1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,8,9,10],X[6,10,11,7],X[8,11,12,13],X[9,14,13,12],V[14]"
6_13,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 d1 b2) d=X(b3 c2 f3 f2) e=X(c1 g3 g1 f0) f=X(e3 g0 d3 d2) g=X(f1 e2 h0 e1) h=V(g2) ['name'='6_13'],-A**24 + 2*A**20 + A**18 - 3*A**16 - A**14 + 3*A**12 + 2*A**10 - 2*A**8 - 2*A**6 + A**4 + A**2,-2*t + 4 - 2/t,-A**18*L1 + 2*A**14*L1 + A**12 - 3*A**10*L1 - A**8 + 3*A**6*L1 + 2*A**4 - 2*A**2*L1 - 2 + L1/A**2 + A**(-4),w**3 - 5*w - 2 + 5/w + 4/w**2 - 1/w**3 - 1/w**4,A**24 - A**23 + 3*A**21 - 4*A**20 - A**19 + 5*A**18 - 4*A**17 - A**16 + 3*A**15 - 2*A**14 - A**12 + 2*A**11 - A**10 - 4*A**9 + 3*A**8 - A**7 - 5*A**6 + 3*A**5 + A**4 - 3*A**3 + A**2 + A - 1,6_13,*,False,False,True,unlikely,50,"b0,a0c0c3d0,b1e0d1b2,b3c2f3f2,c1g3g1f0,e3g0d3d2,f1e2h0e1,g2","V[0],X[0,1,2,3],X[1,4,5,2],X[3,5,6,7],X[4,8,9,10],X[10,11,7,6],X[11,9,12,8],V[12]"
7_177,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f0 b2) d=X(f3 g0 e1 b3) e=X(c1 d2 g3 g2) f=X(c2 h0 h3 d0) g=X(d1 h1 e3 e2) h=X(f1 g1 i0 f2) i=V(h2) ['name'='7_177'],A**24 + A**22 - 2*A**18 - 3*A**16 + 3*A**12 + 2*A**10 - A**8 - A**6 + A**2,t - 2 + 1/t,A**18*L1 + A**16 - 2*A**12 - 3*A**10*L1 + 3*A**6*L1 + 2*A**4 - A**2*L1 - 1 + A**(-4),w**3 - 2*w + 1 + 2/w + w**(-2) - 1/w**3 - 1/w**4,A**27 - 2*A**25 + 2*A**23 - A**22 - 2*A**21 + A**20 + 4*A**19 - 2*A**18 - 3*A**17 + 5*A**16 - 2*A**15 - 2*A**14 + 3*A**13 - A**11 - A**10 + 3*A**9 - A**8 - 3*A**7 + 4*A**6 + 3*A**5 - 3*A**4 + A**3 + 3*A**2 - 1,7_177,*,False,False,True,unlikely,296,"b0,a0c0c3d3,b1e0f0b2,f3g0e1b3,c1d2g3g2,c2h0h3d0,d1h1e3e2,f1g1i0f2,h2","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,8,3],X[4,8,9,10],X[5,11,12,6],X[7,13,10,9],X[11,13,14,12],V[14]"
6_69,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f0 f3 c1) e=X(c2 g0 g3 f1) f=X(d1 e3 g1 d2) g=X(e1 f2 h0 e2) h=V(g2) ['name'='6_69'],-A**18 + A**16 + 3*A**14 - 4*A**10 - 3*A**8 + 3*A**6 + 3*A**4 - 1,t - 2 + 1/t,-A**12 + A**10*L1 + 3*A**8 - 4*A**4 - 3*A**2*L1 + 3 + 3*L1/A**2 - L1/A**6,w**4 + w**3 - 3*w**2 - 2*w + 5 + 2/w - 2/w**2 - 1/w**3,A**23 - A**22 - 3*A**21 + 4*A**20 + 2*A**19 - 7*A**18 + 4*A**17 + 5*A**16 - 6*A**15 + 2*A**14 + 3*A**13 - 3*A**12 - A**11 + 4*A**9 - 3*A**8 - A**7 + 9*A**6 - 3*A**5 - 3*A**4 + 7*A**3 - 2*A**2 - 3*A + 1,6_69,*,False,False,True,unlikely,106,"b0,a0c0c3d0,b1d3e0b2,b3f0f3c1,c2g0g3f1,d1e3g1d2,e1f2h0e2,g2","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,8,9,10],X[6,10,11,7],X[8,11,12,9],V[12]"
7_123,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f3 e1 c1) e=X(c2 d2 g3 f0) f=X(e3 h0 h3 d1) g=X(i0 h2 h1 e2) h=X(f1 g2 g1 f2) i=V(g0) ['name'='7_123'],A**22 + 2*A**20 - A**18 - 3*A**16 + 4*A**12 + A**10 - 3*A**8 - 2*A**6 + A**4 + A**2,t - 2 + 1/t,L1/A**2 + 2/A**4 - L1/A**6 - 3/A**8 + 4/A**12 + L1/A**14 - 3/A**16 - 2*L1/A**18 + A**(-20) + L1/A**22,-w**4 + 4*w**2 + w - 4 - 1/w + 3/w**2 - 1/w**4,-A**26 + A**25 + 2*A**24 - 2*A**23 + A**22 + 7*A**21 - 3*A**20 - 2*A**19 + 7*A**18 - 3*A**17 - 3*A**16 + 4*A**15 - A**14 - A**13 - 3*A**12 + 3*A**11 - 6*A**9 + 6*A**8 + 2*A**7 - 5*A**6 + 3*A**5 + 3*A**4 - 3*A**3 + A - 1,7_123,*,False,False,True,unlikely,242,"b0,a0c0c3d0,b1d3e0b2,b3f3e1c1,c2d2g3f0,e3h0h3d1,i0h2h1e2,f1g2g1f2,g0","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,7,8,9],X[9,10,11,6],X[12,13,14,8],X[10,14,13,11],V[12]"
7_157,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f3 g3 c1) e=X(c2 g2 h3 h2) f=X(h1 h0 g0 d1) g=X(f2 i0 e1 d2) h=X(f1 f0 e3 e2) i=V(g1) ['name'='7_157'],-A**18 - A**16 + 2*A**14 + 3*A**12 - A**10 - 4*A**8 - A**6 + 2*A**4 + 2*A**2,-t**2 - t + 4 - 1/t - 1/t**2,-A**24 - A**22*L1 + 2*A**20 + 3*A**18*L1 - A**16 - 4*A**14*L1 - A**12*L2 + 2*A**10*L1 + A**8*L2 + A**8,w**5 + w**4 - 2*w**3 + 2*w - 2 - 3/w + w**(-2) + 2/w**3 + w**(-4),-2*A**25 + A**24 + 4*A**23 - 4*A**22 - A**21 + 7*A**20 - 3*A**19 - 2*A**18 + 3*A**17 - A**16 - A**15 - 2*A**14 + 3*A**13 - A**12 - 5*A**11 + 4*A**10 - 6*A**8 + 3*A**7 + 2*A**6 - 3*A**5 - A**4 + A**3 - A - 1,7_157,*,False,False,True,unlikely,276,"b0,a0c0c3d0,b1d3e0b2,b3f3g3c1,c2g2h3h2,h1h0g0d1,f2i0e1d2,f1f0e3e2,g1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,8,9,10],X[11,12,13,6],X[13,14,8,7],X[12,11,10,9],V[14]"
7_36,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 e2 f3 c1) e=X(g3 f0 d1 c2) f=X(e1 h0 h3 d2) g=X(i0 h2 h1 e0) h=X(f1 g2 g1 f2) i=V(g0) ['name'='7_36'],-A**26 + 2*A**22 + A**20 - 3*A**18 - 2*A**16 + 4*A**14 + 3*A**12 - 3*A**10 - 4*A**8 + 2*A**6 + 3*A**4 - 1,t - 2 + 1/t,-A**20 + 2*A**16 + A**14*L1 - 3*A**12 - 2*A**10*L1 + 4*A**8 + 3*A**6*L1 - 3*A**4 - 4*A**2*L1 + 2 + 3*L1/A**2 - L1/A**6,2*w**4 + 2*w**3 - 5*w**2 - 5*w + 6 + 5/w - 2/w**2 - 2/w**3,A**26 - A**25 - 2*A**24 + 4*A**23 - 7*A**21 + 5*A**20 + 4*A**19 - 9*A**18 + 4*A**17 + 7*A**16 - 7*A**15 + 4*A**13 - 2*A**12 - 3*A**11 - 2*A**10 + 6*A**9 - 6*A**8 - 6*A**7 + 10*A**6 - 5*A**5 - 6*A**4 + 7*A**3 - 2*A**2 - 2*A + 2,7_36,*,False,False,True,unlikely,155,"b0,a0c0c3d0,b1d3e3b2,b3e2f3c1,g3f0d1c2,e1h0h3d2,i0h2h1e0,f1g2g1f2,g0","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,6,5],X[9,10,11,7],X[12,13,14,8],X[10,14,13,11],V[12]"
7_45,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e0 e3 b2) d=X(b3 f0 f3 g0) e=X(c1 g3 h3 c2) f=X(d1 h2 h1 d2) g=X(d3 i0 h0 e1) h=X(g2 f2 f1 e2) i=V(g1) ['name'='7_45'],-A**21 - A**19 + A**15 - 2*A**11 - A**9 + 2*A**7 + 2*A**5 - A,3*t - 6 + 3/t,A**(-12) + L1/A**14 - L1/A**18 + 2*L1/A**22 + A**(-24) - 2*L1/A**26 - 2/A**28 + A**(-32),w**6 + w**5 - w**3 - w**2 + w + 2 - 1/w - 1/w**2 + w**(-3) - 1/w**5,A**23 + A**22 + A**21 + A**20 + 3*A**19 + 3*A**18 + 3*A**15 - 2*A**14 - 2*A**13 + A**12 - 2*A**11 - 3*A**10 - A**8 - A**6 + 2*A**5 + 2*A**4 - 3*A**3 + 3*A**2 + A - 2,7_45,*,False,False,True,unlikely,164,"b0,a0c0c3d0,b1e0e3b2,b3f0f3g0,c1g3h3c2,d1h2h1d2,d3i0h0e1,g2f2f1e2,g1","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[4,9,10,5],X[6,11,12,7],X[8,13,14,9],X[14,12,11,10],V[13]"
