name,native notation,kbsm,affine,arrow,mock,yamada,flip,mirror,unique,mutant,kiral,rotatable,page,em,pd
6_25,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f0 b2) d=X(f3 g0 g3 b3) e=X(c1 g2 g1 f1) f=X(c2 e3 h0 d0) g=X(d1 e2 e1 d2) h=V(f2) ['name'='6_25'],A**12 + A**10 + A**8 - A**4 - A**2,t**2 + 2*t - 6 + 2/t + t**(-2),A**(-12) + L1/A**14 + L2/A**16 - L2/A**20 - L1/A**22,w**6 + w**5 - w - 1/w**2 + w**(-4),-A**20 - A**19 - A**18 - A**17 - A**16 - A**15 - A**14 - A**12 + A**7 + A**5 - A + 1,6_25,*,False,False,True,unlikely,62,"(b0, a0c0c3d3, b1e0f0b2, f3g0g3b3, c1g2g1f1, c2e3h0d0, d1e2e1d2, f2)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,8,3],X[4,9,10,11],X[5,11,12,6],X[7,10,9,8],V[12]"
6_26,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f3 b2) d=X(f2 g0 g3 b3) e=X(c1 g2 g1 f0) f=X(e3 h0 d0 c2) g=X(d1 e2 e1 d2) h=V(f1) ['name'='6_26'],-2*A**19 - 2*A**17 + A**15 + 3*A**13 - 2*A**9 + 2*A**5 - A,t**2 + t - 4 + 1/t + t**(-2),L2/A**8 + A**(-8) + 2*L1/A**10 - L2/A**12 - 3*L1/A**14 + 2*L1/A**18 - 2*L1/A**22 + L1/A**26,w**4 + 2*w**3 - 3*w + 2/w - 1/w**2 - 2/w**3 + w**(-4) + w**(-5),-A**24 - A**23 - 2*A**20 - A**19 + 2*A**18 - 3*A**16 + 2*A**15 - 3*A**13 + A**12 + A**11 - 2*A**10 + A**7 - 2*A**6 + 4*A**4 - 3*A**3 + 2*A - 1,6_26,*,False,False,True,unlikely,63,"(b0, a0c0c3d3, b1e0f3b2, f2g0g3b3, c1g2g1f0, e3h0d0c2, d1e2e1d2, f1)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,8,3],X[4,9,10,11],X[11,12,6,5],X[7,10,9,8],V[12]"
6_27,a=V(b0) b=X(a0 c0 d0 c1) c=X(b1 b3 d3 e3) d=X(b2 e2 f3 c2) e=X(g3 g2 d1 c3) f=X(g1 g0 h0 d2) g=X(f1 f0 e1 e0) h=V(f2) ['name'='6_27'],A**16 + A**14 - 2*A**10 + 2*A**6 + A**4 - A**2 - 1,2*t**2 + t - 6 + 1/t + 2/t**2,A**(-8) + L1/A**10 + L2/A**12 - 1/A**12 - 2*L1/A**14 - L2/A**16 + A**(-16) + 2*L1/A**18 + L2/A**20 - L1/A**22 - L2/A**24,2*w**4 + 2*w**3 - w**2 - 3*w - 2 + 1/w + 2/w**2,-A**24 - A**22 - 2*A**21 - 2*A**18 + A**16 - 2*A**15 + A**13 - A**12 + A**11 - A**10 + 2*A**9 - A**8 - A**7 + 2*A**6 - 2*A**5 - A**4 + A**3 + 1,6_27,*,False,False,True,unlikely,64,"(b0, a0c0d0c1, b1b3d3e3, b2e2f3c2, g3g2d1c3, g1g0h0d2, f1f0e1e0, f2)","V[0],X[0,1,2,3],X[1,3,4,5],X[2,6,7,4],X[8,9,6,5],X[10,11,12,7],X[11,10,9,8],V[12]"
6_28,a=V(b0) b=X(a0 c0 d3 c1) c=X(b1 b3 d2 e0) d=X(e3 f0 c2 b2) e=X(c3 g0 g3 d0) f=X(d1 g2 g1 h0) g=X(e1 f2 f1 e2) h=V(f3) ['name'='6_28'],-A**18 + 2*A**14 + A**12 - 2*A**10 - 2*A**8 + 2*A**6 + 2*A**4 - 1,-2*t**2 + t + 2 + 1/t - 2/t**2,-A**12*L2 + A**8*L2 + A**8 + A**6*L1 - A**4*L2 - A**4 - 2*A**2*L1 + L2 + 1 + 2*L1/A**2 - L1/A**6,-w**2 - w + 4 + 3/w - 2/w**2 - 2/w**3,A**22 + A**21 - A**20 + 2*A**18 - 2*A**17 - 2*A**16 + 2*A**15 - A**14 - 3*A**13 + A**12 - 2*A**10 + A**9 + A**7 - 3*A**6 + A**5 + 2*A**4 - 4*A**3 + A**2 + A - 2,6_28,*,False,False,True,unlikely,65,"(b0, a0c0d3c1, b1b3d2e0, e3f0c2b2, c3g0g3d0, d1g2g1h0, e1f2f1e2, f3)","V[0],X[0,1,2,3],X[1,3,4,5],X[6,7,4,2],X[5,8,9,6],X[7,10,11,12],X[8,11,10,9],V[12]"
6_29,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f3 e1 c1) e=X(c2 d2 g3 g2) f=X(g1 g0 h0 d1) g=X(f1 f0 e3 e2) h=V(f2) ['name'='6_29'],-A**17 - A**15 + A**13 + 2*A**11 - A**9 - 2*A**7 - A**5 + A**3 + A,t**2 + t - 4 + 1/t + t**(-2),A**(-4) + L1/A**6 - 1/A**8 - 2*L1/A**10 + A**(-12) + 2*L1/A**14 + L2/A**16 - L1/A**18 - L2/A**20,-w**3 + w**2 + 3*w - 2/w,-2*A**22 - 3*A**19 + A**18 + A**17 - 2*A**16 - A**14 - 2*A**12 + 2*A**10 - A**9 + 2*A**7 - A**6 - A**5 + A**4 - A**2 + 1,6_29,*,False,False,True,unlikely,66,"(b0, a0c0c3d0, b1d3e0b2, b3f3e1c1, c2d2g3g2, g1g0h0d1, f1f0e3e2, f2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,7,8,9],X[10,11,12,6],X[11,10,9,8],V[12]"
6_30,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f0 b2) d=X(b3 g3 e1 e0) e=X(d3 d2 f1 c1) f=X(c2 e2 g1 g0) g=X(f3 f2 h0 d1) h=V(g2) ['name'='6_30'],-A**15 + A**13 + A**11 - A**9 - 2*A**7 - A**5 + A**3 + A,0,1 - L1/A**2 - 1/A**4 + L1/A**6 + 2/A**8 + L1/A**10 - 1/A**12 - L1/A**14,-w**3 - w**2 + w + 3 + 1/w - 1/w**2 - 1/w**3,A**21 + A**20 - A**19 - A**17 - 4*A**16 - 2*A**15 - 2*A**14 - A**12 + A**11 + 2*A**10 + A**8 + A**7 - A**6 - A**5 - A**2 + 1,6_30,*,False,False,True,unlikely,67,"(b0, a0c0c3d0, b1e3f0b2, b3g3e1e0, d3d2f1c1, c2e2g1g0, f3f2h0d1, g2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[8,7,9,4],X[5,9,10,11],X[11,10,12,6],V[12]"
6_31,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f3 b2) d=X(b3 g0 e1 e0) e=X(d3 d2 f0 c1) f=X(e2 g2 g1 c2) g=X(d1 f2 f1 h0) h=V(g3) ['name'='6_31'],A**16 - A**12 + 2*A**8 + 2*A**6 - A**4 - 2*A**2,2*t - 4 + 2/t,A**(-8) - 1/A**12 + 2/A**16 + 2*L1/A**18 - 1/A**20 - 2*L1/A**22,2*w**4 + 2*w**3 - w**2 - 2*w - 1/w**2 + w**(-4),-2*A**22 - 2*A**21 - A**20 - A**19 - 3*A**18 - A**17 + 2*A**16 + 2*A**13 - A**12 - A**10 + A**9 - A**8 - A**7 + 3*A**6 + A**3 + A**2 - A - 1,6_31,*,True,False,True,True,68,"(b0, a0c0c3d0, b1e3f3b2, b3g0e1e0, d3d2f0c1, e2g2g1c2, d1f2f1h0, g3)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[8,7,9,4],X[9,10,11,5],X[6,11,10,12],V[12]"
6_32,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(f3 e1 c1 b3) e=X(c2 d1 g3 g2) f=X(g1 g0 h0 d0) g=X(f1 f0 e3 e2) h=V(f2) ['name'='6_32'],A**16 + A**14 - A**12 - 2*A**10 + A**8 + 3*A**6 + A**4 - 2*A**2 - 1,t**2 + 2*t - 6 + 2/t + t**(-2),A**(-8) + L1/A**10 - 1/A**12 - 2*L1/A**14 + A**(-16) + 3*L1/A**18 + L2/A**20 - 2*L1/A**22 - L2/A**24,2*w**4 + 2*w**3 - w**2 - 3*w - 1 + 2/w + w**(-2) - 1/w**3,-2*A**22 - A**21 + A**20 - A**19 - 3*A**18 + A**17 - 4*A**15 + A**14 + A**13 - 2*A**12 + A**11 + 2*A**9 - 2*A**8 + A**7 + 3*A**6 - 3*A**5 + 2*A**3 - A**2 - A + 1,6_32,*,False,False,True,unlikely,69,"(b0, a0c0c3d3, b1d2e0b2, f3e1c1b3, c2d1g3g2, g1g0h0d0, f1f0e3e2, f2)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[5,7,8,9],X[10,11,12,6],X[11,10,9,8],V[12]"
6_33,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e3 b2) d=X(f0 e0 c1 b3) e=X(d1 g0 g3 c2) f=X(d0 g2 g1 h0) g=X(e1 f2 f1 e2) h=V(f3) ['name'='6_33'],-2*A**19 - A**17 + 2*A**15 + 3*A**13 - A**11 - 3*A**9 + 2*A**5 - A,t**2 - t - 1/t + t**(-2),A**4*L2 + A**4 + A**2*L1 - L2 - 1 - 3*L1/A**2 + A**(-4) + 3*L1/A**6 - 2*L1/A**10 + L1/A**14,-w**4 - w**3 + 2*w**2 + 3*w - 1 - 4/w + w**(-2) + 2/w**3,-A**24 - A**23 + A**22 + A**21 - 2*A**20 + A**19 + 3*A**18 - 2*A**17 - 2*A**16 + 3*A**15 - A**14 - 4*A**13 + 2*A**12 - 3*A**10 - 4*A**6 + 2*A**5 + 3*A**4 - 4*A**3 + 2*A**2 + 2*A - 2,6_33,*,False,False,True,unlikely,70,"(b0, a0c0c3d3, b1d2e3b2, f0e0c1b3, d1g0g3c2, d0g2g1h0, e1f2f1e2, f3)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[7,8,9,5],X[6,10,11,12],X[8,11,10,9],V[12]"
6_34,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f3 b2) d=X(g0 e2 e1 b3) e=X(c1 d2 d1 f0) f=X(e3 g2 g1 c2) g=X(d0 f2 f1 h0) h=V(g3) ['name'='6_34'],-2*A**19 - 2*A**17 + 2*A**15 + 3*A**13 - 3*A**9 + 2*A**5 - A,2*t - 4 + 2/t,2*L1/A**2 + 2/A**4 - 2*L1/A**6 - 3/A**8 + 3/A**12 - 2/A**16 + A**(-20),2*w**3 + 3*w**2 - 2*w - 4 + 3/w**2 - 1/w**4,-A**24 - A**23 + A**22 + A**21 - 2*A**20 + 3*A**18 - A**17 - 4*A**16 + 2*A**15 - A**14 - 5*A**13 + A**12 + A**11 - 2*A**10 + A**9 + 2*A**8 + 2*A**7 - 3*A**6 + 3*A**4 - 5*A**3 + 3*A - 1,6_34,*,True,False,True,True,71,"(b0, a0c0c3d3, b1e0f3b2, g0e2e1b3, c1d2d1f0, e3g2g1c2, d0f2f1h0, g3)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,8,3],X[4,8,7,9],X[9,10,11,5],X[6,11,10,12],V[12]"
6_35,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f0 b2) d=X(b3 f3 e1 e0) e=X(d3 d2 g3 c1) f=X(c2 g2 g1 d1) g=X(h0 f2 f1 e2) h=V(g0) ['name'='6_35'],A**20 - 2*A**16 + A**14 + 3*A**12 + A**10 - 3*A**8 - 2*A**6 + A**4 + A**2,t - 2 + 1/t,A**2*L1 - 2*L1/A**2 + A**(-4) + 3*L1/A**6 + L2/A**8 - 3*L1/A**10 - 2*L2/A**12 + L1/A**14 + L2/A**16,w**5 + w**4 - 2*w**3 - w**2 + 3*w + 1 - 3/w + w**(-3),-A**21 - 3*A**20 + 2*A**19 + A**18 - 4*A**17 + 3*A**16 + 2*A**15 - 3*A**14 + A**13 - A**12 - A**11 - 4*A**10 - A**9 + 2*A**8 - 3*A**7 + A**6 + 4*A**5 - A**4 - A**3 + 3*A**2 - 2,6_35,*,False,False,True,unlikely,72,"(b0, a0c0c3d0, b1e3f0b2, b3f3e1e0, d3d2g3c1, c2g2g1d1, h0f2f1e2, g0)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[8,7,9,4],X[5,10,11,6],X[12,11,10,9],V[12]"
6_36,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 e3 f3 b2) d=X(b3 f2 e1 e0) e=X(d3 d2 g0 c1) f=X(g3 g2 d1 c2) g=X(e2 h0 f1 f0) h=V(g1) ['name'='6_36'],-A**18 + 2*A**14 - 3*A**10 - A**8 + 3*A**6 + 3*A**4 - A**2 - 1,-t + 2 - 1/t,-A**18*L1 + 2*A**14*L1 - 3*A**10*L1 - A**8*L2 + 3*A**6*L1 + 2*A**4*L2 + A**4 - A**2*L1 - L2,-w**5 - w**4 + 2*w**3 + 2*w**2 - 3*w - 1 + 3/w + w**(-2) - 1/w**3,-2*A**23 + A**22 + 4*A**21 - 2*A**20 - A**19 + 5*A**18 - 2*A**17 - 3*A**16 + A**15 - 2*A**14 - A**13 - 2*A**12 + 3*A**11 - 4*A**9 + 3*A**8 - 5*A**6 + A**5 + A**4 - 2*A**3 - A**2 + A + 1,6_36,*,False,False,True,unlikely,73,"(b0, a0c0c3d0, b1e3f3b2, b3f2e1e0, d3d2g0c1, g3g2d1c2, e2h0f1f0, g1)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,8],X[8,7,9,4],X[10,11,6,5],X[9,12,11,10],V[12]"
6_37,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 e0 f0 b2) d=X(f3 e2 e1 b3) e=X(c1 d2 d1 g3) f=X(c2 g2 g1 d0) g=X(h0 f2 f1 e3) h=V(g0) ['name'='6_37'],A**18 + A**16 + A**14 - 2*A**10 - A**8 + A**6 + A**4 - 1,3*t - 6 + 3/t,A**(-12) + L1/A**14 + L2/A**16 - 2*L2/A**20 - L1/A**22 + L2/A**24 + L1/A**26 - L1/A**30,w**6 + w**5 - w + 1 + 1/w - 2/w**2 - 1/w**3 + w**(-4),-A**24 - A**23 - A**20 - A**19 - A**18 - 3*A**16 - 2*A**15 - 2*A**13 - A**12 + 2*A**11 + A**10 + 3*A**9 + 2*A**8 + 2*A**7 - 2*A**5 + A**4 - A**3 - 2*A**2 + 1,6_37,*,False,False,True,unlikely,74,"(b0, a0c0c3d3, b1e0f0b2, f3e2e1b3, c1d2d1g3, c2g2g1d0, h0f2f1e3, g0)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,8,3],X[4,8,7,9],X[5,10,11,6],X[12,11,10,9],V[12]"
6_38,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 e3 f3 c1) e=X(c2 g0 g3 d1) f=X(h0 g2 g1 d2) g=X(e1 f2 f1 e2) h=V(f0) ['name'='6_38'],-A**18 + A**16 + 3*A**14 + A**12 - 3*A**10 - 2*A**8 + 2*A**6 + 2*A**4 - A**2 - 1,t**2 + t - 4 + 1/t + t**(-2),-L1/A**6 + A**(-8) + 3*L1/A**10 + L2/A**12 - 3*L1/A**14 - 2*L2/A**16 + 2*L1/A**18 + 2*L2/A**20 - L1/A**22 - L2/A**24,-w**5 + 3*w**3 + 2*w**2 - 3*w - 2 + 2/w + w**(-2) - 1/w**3,A**23 - A**21 + 3*A**20 + 2*A**19 - 4*A**18 + 3*A**17 + 4*A**16 - 3*A**15 + 2*A**14 + 3*A**13 - 2*A**12 - A**10 + 2*A**9 - 3*A**8 - 2*A**7 + 5*A**6 - 3*A**5 - 2*A**4 + 4*A**3 - A**2 - 2*A + 1,6_38,*,False,False,True,unlikely,75,"(b0, a0c0c3d0, b1d3e0b2, b3e3f3c1, c2g0g3d1, h0g2g1d2, e1f2f1e2, f0)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,8,9,6],X[10,11,12,7],X[8,12,11,9],V[10]"
6_39,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f0 f3 c1) e=X(c2 g0 h0 g3) f=X(d1 g2 g1 d2) g=X(e1 f2 f1 e3) h=V(e2) ['name'='6_39'],-A**18 + A**16 + 2*A**14 - 3*A**10 - A**8 + 3*A**6 + 2*A**4 - A**2 - 1,t**2 - t - 1/t + t**(-2),-A**6*L1 + A**4 + 2*A**2*L1 + L2 - 1 - 3*L1/A**2 - 2*L2/A**4 + A**(-4) + 3*L1/A**6 + 2*L2/A**8 - L1/A**10 - L2/A**12,-w**4 - 3*w**3 + 5*w + 3 - 2/w - 1/w**2,-A**24 + A**23 + 2*A**22 - 3*A**21 + 3*A**19 - 4*A**18 - A**17 + 3*A**16 - 3*A**15 - A**14 + 2*A**13 - A**12 - 3*A**10 + 2*A**9 - A**8 - 5*A**7 + 4*A**6 - 3*A**4 + 3*A**3 - A + 1,6_39,*,False,False,True,unlikely,76,"(b0, a0c0c3d0, b1d3e0b2, b3f0f3c1, c2g0h0g3, d1g2g1d2, e1f2f1e3, e2)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,8,9,10],X[6,11,12,7],X[8,12,11,10],V[9]"
6_40,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 e2 f0 c1) e=X(g3 g2 d1 c2) f=X(d2 h0 g1 g0) g=X(f3 f2 e1 e0) h=V(f1) ['name'='6_40'],-A**18 + 2*A**14 + A**12 - 3*A**10 - 2*A**8 + 2*A**6 + 3*A**4 - 1,t**2 - 2*t + 2 - 2/t + t**(-2),-A**18*L1 + 2*A**14*L1 + A**12*L2 - 3*A**10*L1 - 2*A**8*L2 + 2*A**6*L1 + 2*A**4*L2 + A**4 - L2,-w**5 - w**4 + 2*w**3 + 2*w**2 - 3*w - 2 + 2/w + 2/w**2,A**24 - A**23 - 2*A**22 + 3*A**21 - A**20 - 4*A**19 + 5*A**18 + A**17 - 2*A**16 + 2*A**15 - 3*A**12 + A**11 + A**10 - 5*A**9 + 2*A**7 - 5*A**6 - A**5 + 2*A**4 - A**3 - A**2 + A + 1,6_40,*,False,False,True,unlikely,77,"(b0, a0c0c3d0, b1d3e3b2, b3e2f0c1, g3g2d1c2, d2h0g1g0, f3f2e1e0, f1)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,6,5],X[7,10,11,12],X[12,11,9,8],V[10]"
6_41,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 f3 c1) e=X(g0 h0 g3 c2) f=X(d1 g2 g1 d2) g=X(e0 f2 f1 e2) h=V(e1) ['name'='6_41'],-A**20 + A**16 + 2*A**14 - A**12 - 3*A**10 + 3*A**6 + 2*A**4 - A**2 - 1,t**2 - 2*t + 2 - 2/t + t**(-2),-A**14*L1 + A**10*L1 + A**8*L2 + A**8 - A**6*L1 - 2*A**4*L2 - A**4 + 2*L2 + 1 + 2*L1/A**2 - L2/A**4 - L1/A**6,-2*w**3 - 3*w**2 + w + 5 + 2/w - 1/w**2 - 1/w**3,A**23 - 3*A**21 + 2*A**20 + 2*A**19 - 5*A**18 + A**17 + 4*A**16 - 3*A**15 + A**14 + 3*A**13 - 2*A**12 - A**11 - 3*A**10 + A**9 - 4*A**8 - 4*A**7 + 5*A**6 - 2*A**5 - 3*A**4 + 4*A**3 - A + 1,6_41,*,False,False,True,unlikely,78,"(b0, a0c0c3d0, b1d3e3b2, b3f0f3c1, g0h0g3c2, d1g2g1d2, e0f2f1e2, e1)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[8,9,10,5],X[6,11,12,7],X[8,12,11,10],V[9]"
6_42,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(e3 f3 c1 b3) e=X(c2 g0 g3 d0) f=X(h0 g2 g1 d1) g=X(e1 f2 f1 e2) h=V(f0) ['name'='6_42'],A**18 + A**16 + A**14 - A**12 - 2*A**10 + 2*A**6 + A**4 - A**2 - 1,t**2 + 2*t - 6 + 2/t + t**(-2),A**(-12) + L1/A**14 + L2/A**16 - L1/A**18 - 2*L2/A**20 + 2*L2/A**24 + L1/A**26 - L2/A**28 - L1/A**30,w**6 + w**5 - w**3 - w**2 + 2 + 1/w - 2/w**2 - 1/w**3 + w**(-4),A**25 + A**24 + 2*A**21 + A**20 + A**18 + 3*A**17 - A**15 + 2*A**14 - A**13 - 2*A**12 + A**11 - A**10 - A**8 + 2*A**7 - 3*A**5 + A**4 - A**2 + 1,6_42,*,False,False,True,unlikely,79,"(b0, a0c0c3d3, b1d2e0b2, e3f3c1b3, c2g0g3d0, h0g2g1d1, e1f2f1e2, f0)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[5,8,9,6],X[10,11,12,7],X[8,12,11,9],V[10]"
6_43,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(f3 f2 c1 b3) e=X(c2 g3 h0 g2) f=X(g1 g0 d1 d0) g=X(f1 f0 e3 e1) h=V(e2) ['name'='6_43'],A**16 + 2*A**14 - 3*A**10 - A**8 + 2*A**6 + 2*A**4 - A**2 - 1,t**2 + 2*t - 6 + 2/t + t**(-2),A**(-8) + 2*L1/A**10 + L2/A**12 - 1/A**12 - 3*L1/A**14 - 2*L2/A**16 + A**(-16) + 2*L1/A**18 + 2*L2/A**20 - L1/A**22 - L2/A**24,2*w**4 + 3*w**3 - 4*w - 3 + 1/w + 2/w**2,-A**24 - 3*A**21 - A**20 + 2*A**19 - 4*A**18 - A**17 + 3*A**16 - 2*A**15 + 2*A**13 - A**12 - 2*A**10 + 2*A**9 - 3*A**7 + 4*A**6 - 3*A**4 + 2*A**3 - A + 1,6_43,*,False,False,True,unlikely,80,"(b0, a0c0c3d3, b1d2e0b2, f3f2c1b3, c2g3h0g2, g1g0d1d0, f1f0e3e1, e2)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[5,8,9,10],X[11,12,7,6],X[12,11,10,8],V[9]"
6_44,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e3 b2) d=X(f3 f2 c1 b3) e=X(g3 h0 g2 c2) f=X(g1 g0 d1 d0) g=X(f1 f0 e2 e0) h=V(e1) ['name'='6_44'],A**22 + 2*A**20 - 3*A**16 - 2*A**14 + 3*A**12 + 2*A**10 - A**8 - 2*A**6 + A**2,t**2 + t - 4 + 1/t + t**(-2),L1/A**2 + L2/A**4 + A**(-4) - 2*L2/A**8 - 1/A**8 - 2*L1/A**10 + 2*L2/A**12 + A**(-12) + 2*L1/A**14 - L2/A**16 - 2*L1/A**18 + L1/A**22,w**3 + 3*w**2 + w - 4 - 4/w + 2/w**2 + 2/w**3,A**25 + 3*A**22 - 3*A**20 + 5*A**19 - 6*A**17 + 3*A**16 + A**15 - 3*A**14 + 2*A**13 + 2*A**12 + 3*A**11 - 2*A**10 + A**9 + 4*A**8 - 6*A**7 + 4*A**5 - 4*A**4 - A**3 + 3*A**2 - 1,6_44,*,False,False,True,unlikely,81,"(b0, a0c0c3d3, b1d2e3b2, f3f2c1b3, g3h0g2c2, g1g0d1d0, f1f0e2e0, e1)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[8,9,10,5],X[11,12,7,6],X[12,11,10,8],V[9]"
6_45,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e0 b2) d=X(b3 f0 e1 c1) e=X(c2 d2 f3 g3) f=X(d1 g2 g1 e2) g=X(h0 f2 f1 e3) h=V(g0) ['name'='6_45'],-A**18 + A**16 + 3*A**14 + 2*A**12 - 3*A**10 - 3*A**8 + A**6 + 2*A**4 - 1,2*t**2 - 4 + 2/t**2,-L1/A**6 + A**(-8) + 3*L1/A**10 + 2*L2/A**12 - 3*L1/A**14 - 3*L2/A**16 + L1/A**18 + 2*L2/A**20 - L2/A**24,-w**5 + 3*w**3 + 2*w**2 - 3*w - 3 + 1/w + 2/w**2,-2*A**22 - A**21 + 2*A**20 - 2*A**19 - 4*A**18 + 4*A**17 - 5*A**15 + 3*A**14 + A**13 - 3*A**12 + A**11 + A**9 - 4*A**8 + A**7 + 4*A**6 - 5*A**5 + A**4 + 4*A**3 - 3*A**2 - A + 2,6_45,*,False,False,True,unlikely,82,"(b0, a0c0c3d0, b1d3e0b2, b3f0e1c1, c2d2f3g3, d1g2g1e2, h0f2f1e3, g0)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[5,7,8,9],X[6,10,11,8],X[12,11,10,9],V[12]"
6_46,a=V(b0) b=X(a0 c0 c3 d0) c=X(b1 d3 e3 b2) d=X(b3 f0 e0 c1) e=X(d2 f3 g3 c2) f=X(d1 g2 g1 e1) g=X(h0 f2 f1 e2) h=V(g0) ['name'='6_46'],-A**20 + A**16 + 2*A**14 - A**10 + A**6 - A**2,2*t**2 - t - 2 - 1/t + 2/t**2,-A**2*L1 + L1/A**2 + L2/A**4 + A**(-4) - L2/A**8 + L2/A**12 - L2/A**16,-w**5 - w**4 + w**3 + 2*w**2 - 1 + w**(-2),-A**20 - A**19 - A**16 + A**14 - A**13 - A**12 - 2*A**10 - A**8 + A**7 - A**6 - A**5 + A**4 - A**3 + A + 1,6_46,*,False,False,True,unlikely,83,"(b0, a0c0c3d0, b1d3e3b2, b3f0e0c1, d2f3g3c2, d1g2g1e1, h0f2f1e2, g0)","V[0],X[0,1,2,3],X[1,4,5,2],X[3,6,7,4],X[7,8,9,5],X[6,10,11,8],X[12,11,10,9],V[12]"
6_47,a=V(b0) b=X(a0 c0 c3 d3) c=X(b1 d2 e0 b2) d=X(f0 e1 c1 b3) e=X(c2 d1 f3 g3) f=X(d0 g2 g1 e2) g=X(h0 f2 f1 e3) h=V(g0) ['name'='6_47'],A**18 + A**16 + A**14 - A**12 - A**10 + A**6 - A**2,2*t**2 + t - 6 + 1/t + 2/t**2,A**(-12) + L1/A**14 + L2/A**16 - L1/A**18 - L2/A**20 + L2/A**24 - L2/A**28,w**6 + w**5 - w**3 - w**2 + 1 - 1/w**2 + w**(-4),-A**22 - A**21 - A**20 - A**19 - 2*A**18 - A**17 + A**13 - A**11 - A**8 + A**7 + A**5 - A**4 + A**2 - A + 1,6_47,*,False,False,True,unlikely,84,"(b0, a0c0c3d3, b1d2e0b2, f0e1c1b3, c2d1f3g3, d0g2g1e2, h0f2f1e3, g0)","V[0],X[0,1,2,3],X[1,4,5,2],X[6,7,4,3],X[5,7,8,9],X[6,10,11,8],X[12,11,10,9],V[12]"
